,pokemon_id,version_group_id,pokemon_move_method_id,level,order,mastery,move_name
763,32,1,4,0,,,Take-Down
764,32,1,4,0,,,Double-Edge
765,32,1,4,0,,,Blizzard
766,32,1,4,0,,,Thunderbolt
767,32,1,4,0,,,Thunder
768,32,1,4,0,,,Toxic
769,32,1,4,0,,,Rage
770,32,1,4,0,,,Mimic
771,32,1,4,0,,,Double-Team
772,32,1,4,0,,,Reflect
773,32,1,4,0,,,Bide
774,32,1,4,0,,,Skull-Bash
775,32,1,4,0,,,Rest
776,32,1,4,0,,,Substitute
777,33,1,1,1,3.0,,Horn-Attack
778,33,1,1,1,2.0,,Tackle
779,33,1,1,1,1.0,,Leer
780,33,1,1,8,,,Horn-Attack
781,33,1,1,14,,,Poison-Sting
782,33,1,1,23,,,Focus-Energy
783,33,1,1,32,,,Fury-Attack
784,33,1,1,41,,,Horn-Drill
785,33,1,1,50,,,Double-Kick
786,33,1,4,0,,,Horn-Drill
787,33,1,4,0,,,Body-Slam
788,33,1,4,0,,,Take-Down
789,33,1,4,0,,,Double-Edge
790,33,1,4,0,,,Water-Gun
791,33,1,4,0,,,Ice-Beam
792,33,1,4,0,,,Blizzard
793,33,1,4,0,,,Bubble-Beam
794,33,1,4,0,,,Thunderbolt
795,33,1,4,0,,,Thunder
796,33,1,4,0,,,Toxic
797,33,1,4,0,,,Rage
798,33,1,4,0,,,Mimic
799,33,1,4,0,,,Double-Team
800,33,1,4,0,,,Reflect
801,33,1,4,0,,,Bide
802,33,1,4,0,,,Skull-Bash
803,33,1,4,0,,,Rest
804,33,1,4,0,,,Substitute
805,34,1,1,1,2.0,,Horn-Attack
806,34,1,1,1,1.0,,Tackle
807,34,1,1,1,4.0,,Thrash
808,34,1,1,1,3.0,,Poison-Sting
809,34,1,1,8,,,Horn-Attack
810,34,1,1,14,,,Poison-Sting
811,34,1,1,23,,,Thrash
812,34,1,4,0,,,Mega-Punch
813,34,1,4,0,,,Pay-Day
814,34,1,4,0,,,Mega-Kick
815,34,1,4,0,,,Horn-Drill
816,34,1,4,0,,,Body-Slam
817,34,1,4,0,,,Take-Down
818,34,1,4,0,,,Double-Edge
819,34,1,4,0,,,Water-Gun
820,34,1,4,0,,,Surf
821,34,1,4,0,,,Ice-Beam
822,34,1,4,0,,,Blizzard
823,34,1,4,0,,,Bubble-Beam
824,34,1,4,0,,,Hyper-Beam
825,34,1,4,0,,,Submission
826,34,1,4,0,,,Counter
827,34,1,4,0,,,Seismic-Toss
828,34,1,4,0,,,Strength
829,34,1,4,0,,,Thunderbolt
830,34,1,4,0,,,Thunder
831,34,1,4,0,,,Earthquake
832,34,1,4,0,,,Fissure
833,34,1,4,0,,,Toxic
834,34,1,4,0,,,Rage
835,34,1,4,0,,,Mimic
836,34,1,4,0,,,Double-Team
837,34,1,4,0,,,Reflect
838,34,1,4,0,,,Bide
839,34,1,4,0,,,Fire-Blast
840,34,1,4,0,,,Skull-Bash
841,34,1,4,0,,,Rest
842,34,1,4,0,,,Rock-Slide
843,34,1,4,0,,,Substitute
844,35,1,1,1,1.0,,Pound
845,35,1,1,1,2.0,,Growl
846,35,1,1,13,,,Sing
847,35,1,1,18,,,Double-Slap
848,35,1,1,24,,,Minimize
849,35,1,1,31,,,Metronome
850,35,1,1,39,,,Defense-Curl
851,35,1,1,48,,,Light-Screen
852,35,1,4,0,,,Mega-Punch
853,35,1,4,0,,,Mega-Kick
854,35,1,4,0,,,Body-Slam
855,35,1,4,0,,,Take-Down
856,35,1,4,0,,,Double-Edge
857,35,1,4,0,,,Water-Gun
858,35,1,4,0,,,Ice-Beam
859,35,1,4,0,,,Blizzard
860,35,1,4,0,,,Bubble-Beam
861,35,1,4,0,,,Submission
862,35,1,4,0,,,Counter
863,35,1,4,0,,,Seismic-Toss
864,35,1,4,0,,,Strength
865,35,1,4,0,,,Solar-Beam
866,35,1,4,0,,,Thunderbolt
867,35,1,4,0,,,Thunder-Wave
868,35,1,4,0,,,Thunder
869,35,1,4,0,,,Toxic
870,35,1,4,0,,,Psychic
871,35,1,4,0,,,Rage
872,35,1,4,0,,,Teleport
873,35,1,4,0,,,Mimic
874,35,1,4,0,,,Double-Team
875,35,1,4,0,,,Reflect
876,35,1,4,0,,,Bide
877,35,1,4,0,,,Metronome
878,35,1,4,0,,,Fire-Blast
879,35,1,4,0,,,Skull-Bash
880,35,1,4,0,,,Flash
881,35,1,4,0,,,Psywave
882,35,1,4,0,,,Rest
883,35,1,4,0,,,Tri-Attack
884,35,1,4,0,,,Substitute
885,36,1,1,1,2.0,,Double-Slap
886,36,1,1,1,1.0,,Sing
887,36,1,1,1,3.0,,Minimize
888,36,1,1,1,4.0,,Metronome
889,36,1,4,0,,,Mega-Punch
890,36,1,4,0,,,Mega-Kick
891,36,1,4,0,,,Body-Slam
892,36,1,4,0,,,Take-Down
893,36,1,4,0,,,Double-Edge
894,36,1,4,0,,,Water-Gun
895,36,1,4,0,,,Ice-Beam
896,36,1,4,0,,,Blizzard
897,36,1,4,0,,,Bubble-Beam
898,36,1,4,0,,,Hyper-Beam
899,36,1,4,0,,,Submission
900,36,1,4,0,,,Counter
901,36,1,4,0,,,Seismic-Toss
902,36,1,4,0,,,Strength
903,36,1,4,0,,,Solar-Beam
904,36,1,4,0,,,Thunderbolt
905,36,1,4,0,,,Thunder-Wave
906,36,1,4,0,,,Thunder
907,36,1,4,0,,,Toxic
908,36,1,4,0,,,Psychic
909,36,1,4,0,,,Rage
910,36,1,4,0,,,Teleport
911,36,1,4,0,,,Mimic
912,36,1,4,0,,,Double-Team
913,36,1,4,0,,,Reflect
914,36,1,4,0,,,Bide
915,36,1,4,0,,,Metronome
916,36,1,4,0,,,Fire-Blast
917,36,1,4,0,,,Skull-Bash
918,36,1,4,0,,,Flash
919,36,1,4,0,,,Psywave
920,36,1,4,0,,,Rest
921,36,1,4,0,,,Tri-Attack
922,36,1,4,0,,,Substitute
923,37,1,1,1,2.0,,Tail-Whip
924,37,1,1,1,1.0,,Ember
925,37,1,1,16,,,Quick-Attack
926,37,1,1,21,,,Roar
927,37,1,1,28,,,Confuse-Ray
928,37,1,1,35,,,Flamethrower
929,37,1,1,42,,,Fire-Spin
930,37,1,4,0,,,Body-Slam
931,37,1,4,0,,,Take-Down
932,37,1,4,0,,,Double-Edge
933,37,1,4,0,,,Dig
934,37,1,4,0,,,Toxic
935,37,1,4,0,,,Rage
936,37,1,4,0,,,Mimic
937,37,1,4,0,,,Double-Team
938,37,1,4,0,,,Reflect
939,37,1,4,0,,,Bide
940,37,1,4,0,,,Fire-Blast
941,37,1,4,0,,,Swift
942,37,1,4,0,,,Skull-Bash
943,37,1,4,0,,,Rest
944,37,1,4,0,,,Substitute
945,38,1,1,1,2.0,,Tail-Whip
946,38,1,1,1,4.0,,Roar
947,38,1,1,1,1.0,,Ember
948,38,1,1,1,3.0,,Quick-Attack
949,38,1,4,0,,,Body-Slam
950,38,1,4,0,,,Take-Down
951,38,1,4,0,,,Double-Edge
952,38,1,4,0,,,Hyper-Beam
953,38,1,4,0,,,Dig
954,38,1,4,0,,,Toxic
955,38,1,4,0,,,Rage
956,38,1,4,0,,,Mimic
957,38,1,4,0,,,Double-Team
958,38,1,4,0,,,Reflect
959,38,1,4,0,,,Bide
960,38,1,4,0,,,Fire-Blast
961,38,1,4,0,,,Swift
962,38,1,4,0,,,Skull-Bash
963,38,1,4,0,,,Rest
964,38,1,4,0,,,Substitute
965,39,1,1,1,,,Sing
966,39,1,1,9,,,Pound
967,39,1,1,14,,,Disable
968,39,1,1,19,,,Defense-Curl
969,39,1,1,24,,,Double-Slap
970,39,1,1,29,,,Rest
971,39,1,1,34,,,Body-Slam
972,39,1,1,39,,,Double-Edge
973,39,1,4,0,,,Mega-Punch
974,39,1,4,0,,,Mega-Kick
975,39,1,4,0,,,Body-Slam
976,39,1,4,0,,,Take-Down
977,39,1,4,0,,,Double-Edge
978,39,1,4,0,,,Water-Gun
979,39,1,4,0,,,Ice-Beam
980,39,1,4,0,,,Blizzard
981,39,1,4,0,,,Bubble-Beam
982,39,1,4,0,,,Submission
983,39,1,4,0,,,Counter
984,39,1,4,0,,,Seismic-Toss
985,39,1,4,0,,,Strength
986,39,1,4,0,,,Solar-Beam
987,39,1,4,0,,,Thunderbolt
988,39,1,4,0,,,Thunder-Wave
989,39,1,4,0,,,Thunder
990,39,1,4,0,,,Toxic
991,39,1,4,0,,,Psychic
992,39,1,4,0,,,Rage
993,39,1,4,0,,,Teleport
994,39,1,4,0,,,Mimic
995,39,1,4,0,,,Double-Team
996,39,1,4,0,,,Reflect
997,39,1,4,0,,,Bide
998,39,1,4,0,,,Fire-Blast
999,39,1,4,0,,,Skull-Bash
1000,39,1,4,0,,,Flash
1001,39,1,4,0,,,Psywave
1002,39,1,4,0,,,Rest
1003,39,1,4,0,,,Tri-Attack
1004,39,1,4,0,,,Substitute
1005,40,1,1,1,4.0,,Double-Slap
1006,40,1,1,1,1.0,,Sing
1007,40,1,1,1,2.0,,Disable
1008,40,1,1,1,3.0,,Defense-Curl
1009,40,1,4,0,,,Mega-Punch
1010,40,1,4,0,,,Mega-Kick
1011,40,1,4,0,,,Body-Slam
1012,40,1,4,0,,,Take-Down
1013,40,1,4,0,,,Double-Edge
1014,40,1,4,0,,,Water-Gun
1015,40,1,4,0,,,Ice-Beam
1016,40,1,4,0,,,Blizzard
1017,40,1,4,0,,,Bubble-Beam
1018,40,1,4,0,,,Hyper-Beam
1019,40,1,4,0,,,Submission
1020,40,1,4,0,,,Counter
1021,40,1,4,0,,,Seismic-Toss
1022,40,1,4,0,,,Strength
1023,40,1,4,0,,,Solar-Beam
1024,40,1,4,0,,,Thunderbolt
1025,40,1,4,0,,,Thunder-Wave
1026,40,1,4,0,,,Thunder
1027,40,1,4,0,,,Toxic
1028,40,1,4,0,,,Psychic
1029,40,1,4,0,,,Rage
1030,40,1,4,0,,,Teleport
1031,40,1,4,0,,,Mimic
1032,40,1,4,0,,,Double-Team
1033,40,1,4,0,,,Reflect
1034,40,1,4,0,,,Bide
1035,40,1,4,0,,,Fire-Blast
1036,40,1,4,0,,,Skull-Bash
1037,40,1,4,0,,,Flash
1038,40,1,4,0,,,Psywave
1039,40,1,4,0,,,Rest
1040,40,1,4,0,,,Tri-Attack
1041,40,1,4,0,,,Substitute
1042,41,1,1,1,,,Leech-Life
1043,41,1,1,10,,,Supersonic
1044,41,1,1,15,,,Bite
1045,41,1,1,21,,,Confuse-Ray
1046,41,1,1,28,,,Wing-Attack
1047,41,1,1,36,,,Haze
1048,41,1,4,0,,,Razor-Wind
1049,41,1,4,0,,,Whirlwind
1050,41,1,4,0,,,Take-Down
1051,41,1,4,0,,,Double-Edge
1052,41,1,4,0,,,Mega-Drain
1053,41,1,4,0,,,Toxic
1054,41,1,4,0,,,Rage
1055,41,1,4,0,,,Mimic
1056,41,1,4,0,,,Double-Team
1057,41,1,4,0,,,Bide
1058,41,1,4,0,,,Swift
1059,41,1,4,0,,,Rest
1060,41,1,4,0,,,Substitute
1061,42,1,1,1,3.0,,Bite
1062,42,1,1,1,2.0,,Screech
1063,42,1,1,1,1.0,,Leech-Life
1064,42,1,1,10,,,Supersonic
1065,42,1,1,15,,,Bite
1066,42,1,1,21,,,Confuse-Ray
1067,42,1,1,32,,,Wing-Attack
1068,42,1,1,43,,,Haze
1069,42,1,4,0,,,Razor-Wind
1070,42,1,4,0,,,Whirlwind
1071,42,1,4,0,,,Take-Down
1072,42,1,4,0,,,Double-Edge
1073,42,1,4,0,,,Hyper-Beam
1074,42,1,4,0,,,Mega-Drain
1075,42,1,4,0,,,Toxic
1076,42,1,4,0,,,Rage
1077,42,1,4,0,,,Mimic
1078,42,1,4,0,,,Double-Team
1079,42,1,4,0,,,Bide
1080,42,1,4,0,,,Swift
1081,42,1,4,0,,,Rest
1082,42,1,4,0,,,Substitute
1083,43,1,1,1,,,Absorb
1084,43,1,1,15,,,Poison-Powder
1085,43,1,1,17,,,Stun-Spore
1086,43,1,1,19,,,Sleep-Powder
1087,43,1,1,24,,,Acid
1088,43,1,1,33,,,Petal-Dance
1089,43,1,1,46,,,Solar-Beam
1090,43,1,4,0,,,Swords-Dance
1091,43,1,4,0,,,Cut
1092,43,1,4,0,,,Take-Down
1093,43,1,4,0,,,Double-Edge
1094,43,1,4,0,,,Mega-Drain
1095,43,1,4,0,,,Solar-Beam
1096,43,1,4,0,,,Toxic
1097,43,1,4,0,,,Rage
1098,43,1,4,0,,,Mimic
1099,43,1,4,0,,,Double-Team
1100,43,1,4,0,,,Reflect
1101,43,1,4,0,,,Bide
1102,43,1,4,0,,,Rest
1103,43,1,4,0,,,Substitute
1104,44,1,1,1,1.0,,Absorb
1105,44,1,1,1,2.0,,Poison-Powder
1106,44,1,1,1,3.0,,Stun-Spore
1107,44,1,1,15,,,Poison-Powder
1108,44,1,1,17,,,Stun-Spore
1109,44,1,1,19,,,Sleep-Powder
1110,44,1,1,28,,,Acid
1111,44,1,1,38,,,Petal-Dance
1112,44,1,1,52,,,Solar-Beam
1113,44,1,4,0,,,Swords-Dance
1114,44,1,4,0,,,Cut
1115,44,1,4,0,,,Take-Down
1116,44,1,4,0,,,Double-Edge
1117,44,1,4,0,,,Mega-Drain
1118,44,1,4,0,,,Solar-Beam
1119,44,1,4,0,,,Toxic
1120,44,1,4,0,,,Rage
1121,44,1,4,0,,,Mimic
1122,44,1,4,0,,,Double-Team
1123,44,1,4,0,,,Reflect
1124,44,1,4,0,,,Bide
1125,44,1,4,0,,,Rest
1126,44,1,4,0,,,Substitute
1127,45,1,1,1,3.0,,Acid
1128,45,1,1,1,1.0,,Stun-Spore
1129,45,1,1,1,2.0,,Sleep-Powder
1130,45,1,1,1,4.0,,Petal-Dance
1131,45,1,1,15,,,Poison-Powder
1132,45,1,1,17,,,Stun-Spore
1133,45,1,1,19,,,Sleep-Powder
1134,45,1,4,0,,,Swords-Dance
1135,45,1,4,0,,,Cut
1136,45,1,4,0,,,Body-Slam
1137,45,1,4,0,,,Take-Down
1138,45,1,4,0,,,Double-Edge
1139,45,1,4,0,,,Hyper-Beam
1140,45,1,4,0,,,Mega-Drain
1141,45,1,4,0,,,Solar-Beam
1142,45,1,4,0,,,Toxic
1143,45,1,4,0,,,Rage
1144,45,1,4,0,,,Mimic
1145,45,1,4,0,,,Double-Team
1146,45,1,4,0,,,Reflect
1147,45,1,4,0,,,Bide
1148,45,1,4,0,,,Rest
1149,45,1,4,0,,,Substitute
1150,46,1,1,1,,,Scratch
1151,46,1,1,13,,,Stun-Spore
1152,46,1,1,20,,,Leech-Life
1153,46,1,1,27,,,Spore
1154,46,1,1,34,,,Slash
1155,46,1,1,41,,,Growth
1156,46,1,4,0,,,Swords-Dance
1157,46,1,4,0,,,Cut
1158,46,1,4,0,,,Body-Slam
1159,46,1,4,0,,,Take-Down
1160,46,1,4,0,,,Double-Edge
1161,46,1,4,0,,,Mega-Drain
1162,46,1,4,0,,,Solar-Beam
1163,46,1,4,0,,,Dig
1164,46,1,4,0,,,Toxic
1165,46,1,4,0,,,Rage
1166,46,1,4,0,,,Mimic
1167,46,1,4,0,,,Double-Team
1168,46,1,4,0,,,Reflect
1169,46,1,4,0,,,Bide
1170,46,1,4,0,,,Skull-Bash
1171,46,1,4,0,,,Rest
1172,46,1,4,0,,,Substitute
1173,47,1,1,1,1.0,,Scratch
1174,47,1,1,1,2.0,,Stun-Spore
1175,47,1,1,1,3.0,,Leech-Life
1176,47,1,1,13,,,Stun-Spore
1177,47,1,1,20,,,Leech-Life
1178,47,1,1,30,,,Spore
1179,47,1,1,39,,,Slash
1180,47,1,1,48,,,Growth
1181,47,1,4,0,,,Swords-Dance
1182,47,1,4,0,,,Cut
1183,47,1,4,0,,,Body-Slam
1184,47,1,4,0,,,Take-Down
1185,47,1,4,0,,,Double-Edge
1186,47,1,4,0,,,Hyper-Beam
1187,47,1,4,0,,,Mega-Drain
1188,47,1,4,0,,,Solar-Beam
1189,47,1,4,0,,,Dig
1190,47,1,4,0,,,Toxic
1191,47,1,4,0,,,Rage
1192,47,1,4,0,,,Mimic
1193,47,1,4,0,,,Double-Team
1194,47,1,4,0,,,Reflect
1195,47,1,4,0,,,Bide
1196,47,1,4,0,,,Skull-Bash
1197,47,1,4,0,,,Rest
1198,47,1,4,0,,,Substitute
1199,48,1,1,1,1.0,,Tackle
1200,48,1,1,1,2.0,,Disable
1201,48,1,1,24,,,Poison-Powder
1202,48,1,1,27,,,Leech-Life
1203,48,1,1,30,,,Stun-Spore
1204,48,1,1,35,,,Psybeam
1205,48,1,1,38,,,Sleep-Powder
1206,48,1,1,43,,,Psychic
1207,48,1,4,0,,,Take-Down
1208,48,1,4,0,,,Double-Edge
1209,48,1,4,0,,,Mega-Drain
1210,48,1,4,0,,,Solar-Beam
1211,48,1,4,0,,,Toxic
1212,48,1,4,0,,,Psychic
1213,48,1,4,0,,,Rage
1214,48,1,4,0,,,Mimic
1215,48,1,4,0,,,Double-Team
1216,48,1,4,0,,,Reflect
1217,48,1,4,0,,,Bide
1218,48,1,4,0,,,Psywave
1219,48,1,4,0,,,Rest
1220,48,1,4,0,,,Substitute
1221,49,1,1,1,1.0,,Tackle
1222,49,1,1,1,2.0,,Disable
1223,49,1,1,1,3.0,,Poison-Powder
1224,49,1,1,1,4.0,,Leech-Life
1225,49,1,1,24,,,Poison-Powder
1226,49,1,1,27,,,Leech-Life
1227,49,1,1,30,,,Stun-Spore
1228,49,1,1,38,,,Psybeam
1229,49,1,1,43,,,Sleep-Powder
1230,49,1,1,50,,,Psychic
1231,49,1,4,0,,,Razor-Wind
1232,49,1,4,0,,,Whirlwind
1233,49,1,4,0,,,Take-Down
1234,49,1,4,0,,,Double-Edge
1235,49,1,4,0,,,Hyper-Beam
1236,49,1,4,0,,,Mega-Drain
1237,49,1,4,0,,,Solar-Beam
1238,49,1,4,0,,,Toxic
1239,49,1,4,0,,,Psychic
1240,49,1,4,0,,,Rage
1241,49,1,4,0,,,Teleport
1242,49,1,4,0,,,Mimic
1243,49,1,4,0,,,Double-Team
1244,49,1,4,0,,,Reflect
1245,49,1,4,0,,,Bide
1246,49,1,4,0,,,Swift
1247,49,1,4,0,,,Psywave
1248,49,1,4,0,,,Rest
1249,49,1,4,0,,,Substitute
1250,50,1,1,1,,,Scratch
1251,50,1,1,15,,,Growl
1252,50,1,1,19,,,Dig
1253,50,1,1,24,,,Sand-Attack
1254,50,1,1,31,,,Slash
1255,50,1,1,40,,,Earthquake
1256,50,1,4,0,,,Body-Slam
1257,50,1,4,0,,,Take-Down
1258,50,1,4,0,,,Double-Edge
1259,50,1,4,0,,,Earthquake
1260,50,1,4,0,,,Fissure
1261,50,1,4,0,,,Dig
1262,50,1,4,0,,,Toxic
1263,50,1,4,0,,,Rage
1264,50,1,4,0,,,Mimic
1265,50,1,4,0,,,Double-Team
1266,50,1,4,0,,,Bide
1267,50,1,4,0,,,Rest
1268,50,1,4,0,,,Rock-Slide
1269,50,1,4,0,,,Substitute
1270,51,1,1,1,1.0,,Scratch
1271,51,1,1,1,2.0,,Growl
1272,51,1,1,1,3.0,,Dig
1273,51,1,1,15,,,Growl
1274,51,1,1,19,,,Dig
1275,51,1,1,24,,,Sand-Attack
1276,51,1,1,35,,,Slash
1277,51,1,1,47,,,Earthquake
1278,51,1,4,0,,,Body-Slam
1279,51,1,4,0,,,Take-Down
1280,51,1,4,0,,,Double-Edge
1281,51,1,4,0,,,Hyper-Beam
1282,51,1,4,0,,,Earthquake
1283,51,1,4,0,,,Fissure
1284,51,1,4,0,,,Dig
1285,51,1,4,0,,,Toxic
1286,51,1,4,0,,,Rage
1287,51,1,4,0,,,Mimic
1288,51,1,4,0,,,Double-Team
1289,51,1,4,0,,,Bide
1290,51,1,4,0,,,Rest
1291,51,1,4,0,,,Rock-Slide
1292,51,1,4,0,,,Substitute
1293,52,1,1,1,1.0,,Scratch
1294,52,1,1,1,2.0,,Growl
1295,52,1,1,12,,,Bite
1296,52,1,1,17,,,Pay-Day
1297,52,1,1,24,,,Screech
1298,52,1,1,33,,,Fury-Swipes
1299,52,1,1,44,,,Slash
1300,52,1,4,0,,,Pay-Day
1301,52,1,4,0,,,Body-Slam
1302,52,1,4,0,,,Take-Down
1303,52,1,4,0,,,Double-Edge
1304,52,1,4,0,,,Water-Gun
1305,52,1,4,0,,,Bubble-Beam
1306,52,1,4,0,,,Thunderbolt
1307,52,1,4,0,,,Thunder
1308,52,1,4,0,,,Toxic
1309,52,1,4,0,,,Rage
1310,52,1,4,0,,,Mimic
1311,52,1,4,0,,,Double-Team
1312,52,1,4,0,,,Bide
1313,52,1,4,0,,,Swift
1314,52,1,4,0,,,Skull-Bash
1315,52,1,4,0,,,Rest
1316,52,1,4,0,,,Substitute
1317,53,1,1,1,1.0,,Scratch
1318,53,1,1,1,3.0,,Bite
1319,53,1,1,1,2.0,,Growl
1320,53,1,1,1,4.0,,Screech
1321,53,1,1,12,,,Bite
1322,53,1,1,17,,,Pay-Day
1323,53,1,1,24,,,Screech
1324,53,1,1,37,,,Fury-Swipes
1325,53,1,1,51,,,Slash
1326,53,1,4,0,,,Pay-Day
1327,53,1,4,0,,,Body-Slam
1328,53,1,4,0,,,Take-Down
1329,53,1,4,0,,,Double-Edge
1330,53,1,4,0,,,Water-Gun
1331,53,1,4,0,,,Bubble-Beam
1332,53,1,4,0,,,Hyper-Beam
1333,53,1,4,0,,,Thunderbolt
1334,53,1,4,0,,,Thunder
1335,53,1,4,0,,,Toxic
1336,53,1,4,0,,,Rage
1337,53,1,4,0,,,Mimic
1338,53,1,4,0,,,Double-Team
1339,53,1,4,0,,,Bide
1340,53,1,4,0,,,Swift
1341,53,1,4,0,,,Skull-Bash
1342,53,1,4,0,,,Rest
1343,53,1,4,0,,,Substitute
1344,54,1,1,1,,,Scratch
1345,54,1,1,28,,,Tail-Whip
1346,54,1,1,31,,,Disable
1347,54,1,1,36,,,Confusion
1348,54,1,1,43,,,Fury-Swipes
1349,54,1,1,52,,,Hydro-Pump
1350,54,1,4,0,,,Mega-Punch
1351,54,1,4,0,,,Pay-Day
1352,54,1,4,0,,,Mega-Kick
1353,54,1,4,0,,,Body-Slam
1354,54,1,4,0,,,Take-Down
1355,54,1,4,0,,,Double-Edge
1356,54,1,4,0,,,Water-Gun
1357,54,1,4,0,,,Surf
1358,54,1,4,0,,,Ice-Beam
1359,54,1,4,0,,,Blizzard
1360,54,1,4,0,,,Bubble-Beam
1361,54,1,4,0,,,Submission
1362,54,1,4,0,,,Counter
1363,54,1,4,0,,,Seismic-Toss
1364,54,1,4,0,,,Strength
1365,54,1,4,0,,,Dig
1366,54,1,4,0,,,Toxic
1367,54,1,4,0,,,Rage
1368,54,1,4,0,,,Mimic
1369,54,1,4,0,,,Double-Team
1370,54,1,4,0,,,Bide
1371,54,1,4,0,,,Swift
1372,54,1,4,0,,,Skull-Bash
1373,54,1,4,0,,,Rest
1374,54,1,4,0,,,Substitute
1375,55,1,1,1,1.0,,Scratch
1376,55,1,1,1,2.0,,Tail-Whip
1377,55,1,1,1,3.0,,Disable
1378,55,1,1,28,,,Tail-Whip
1379,55,1,1,31,,,Disable
1380,55,1,1,39,,,Confusion
1381,55,1,1,48,,,Fury-Swipes
1382,55,1,1,59,,,Hydro-Pump
1383,55,1,4,0,,,Mega-Punch
1384,55,1,4,0,,,Pay-Day
1385,55,1,4,0,,,Mega-Kick
1386,55,1,4,0,,,Body-Slam
1387,55,1,4,0,,,Take-Down
1388,55,1,4,0,,,Double-Edge
1389,55,1,4,0,,,Water-Gun
1390,55,1,4,0,,,Surf
1391,55,1,4,0,,,Ice-Beam
1392,55,1,4,0,,,Blizzard
1393,55,1,4,0,,,Bubble-Beam
1394,55,1,4,0,,,Hyper-Beam
1395,55,1,4,0,,,Submission
1396,55,1,4,0,,,Counter
1397,55,1,4,0,,,Seismic-Toss
1398,55,1,4,0,,,Strength
1399,55,1,4,0,,,Dig
1400,55,1,4,0,,,Toxic
1401,55,1,4,0,,,Rage
1402,55,1,4,0,,,Mimic
1403,55,1,4,0,,,Double-Team
1404,55,1,4,0,,,Bide
1405,55,1,4,0,,,Swift
1406,55,1,4,0,,,Skull-Bash
1407,55,1,4,0,,,Rest
1408,55,1,4,0,,,Substitute
1409,56,1,1,1,1.0,,Scratch
1410,56,1,1,1,2.0,,Leer
1411,56,1,1,15,,,Karate-Chop
1412,56,1,1,21,,,Fury-Swipes
1413,56,1,1,27,,,Focus-Energy
1414,56,1,1,33,,,Seismic-Toss
1415,56,1,1,39,,,Thrash
1416,56,1,4,0,,,Mega-Punch
1417,56,1,4,0,,,Pay-Day
1418,56,1,4,0,,,Mega-Kick
1419,56,1,4,0,,,Body-Slam
1420,56,1,4,0,,,Take-Down
1421,56,1,4,0,,,Double-Edge
1422,56,1,4,0,,,Submission
1423,56,1,4,0,,,Counter
1424,56,1,4,0,,,Seismic-Toss
1425,56,1,4,0,,,Strength
1426,56,1,4,0,,,Thunderbolt
1427,56,1,4,0,,,Thunder
1428,56,1,4,0,,,Dig
1429,56,1,4,0,,,Toxic
1430,56,1,4,0,,,Rage
1431,56,1,4,0,,,Mimic
1432,56,1,4,0,,,Double-Team
1433,56,1,4,0,,,Bide
1434,56,1,4,0,,,Metronome
1435,56,1,4,0,,,Swift
1436,56,1,4,0,,,Skull-Bash
1437,56,1,4,0,,,Rest
1438,56,1,4,0,,,Rock-Slide
1439,56,1,4,0,,,Substitute
1440,57,1,1,1,3.0,,Karate-Chop
1441,57,1,1,1,1.0,,Scratch
1442,57,1,1,1,2.0,,Leer
1443,57,1,1,1,4.0,,Fury-Swipes
1444,57,1,1,15,,,Karate-Chop
1445,57,1,1,21,,,Fury-Swipes
1446,57,1,1,27,,,Focus-Energy
1447,57,1,1,37,,,Seismic-Toss
1448,57,1,1,46,,,Thrash
1449,57,1,4,0,,,Mega-Punch
1450,57,1,4,0,,,Pay-Day
1451,57,1,4,0,,,Mega-Kick
1452,57,1,4,0,,,Body-Slam
1453,57,1,4,0,,,Take-Down
1454,57,1,4,0,,,Double-Edge
1455,57,1,4,0,,,Hyper-Beam
1456,57,1,4,0,,,Submission
1457,57,1,4,0,,,Counter
1458,57,1,4,0,,,Seismic-Toss
1459,57,1,4,0,,,Strength
1460,57,1,4,0,,,Thunderbolt
1461,57,1,4,0,,,Thunder
1462,57,1,4,0,,,Dig
1463,57,1,4,0,,,Toxic
1464,57,1,4,0,,,Rage
1465,57,1,4,0,,,Mimic
1466,57,1,4,0,,,Double-Team
1467,57,1,4,0,,,Bide
1468,57,1,4,0,,,Metronome
1469,57,1,4,0,,,Swift
1470,57,1,4,0,,,Skull-Bash
1471,57,1,4,0,,,Rest
1472,57,1,4,0,,,Rock-Slide
1473,57,1,4,0,,,Substitute
1474,58,1,1,1,1.0,,Bite
1475,58,1,1,1,2.0,,Roar
1476,58,1,1,18,,,Ember
1477,58,1,1,23,,,Leer
1478,58,1,1,30,,,Take-Down
1479,58,1,1,39,,,Agility
1480,58,1,1,50,,,Flamethrower
1481,58,1,4,0,,,Body-Slam
1482,58,1,4,0,,,Take-Down
1483,58,1,4,0,,,Double-Edge
1484,58,1,4,0,,,Dragon-Rage
1485,58,1,4,0,,,Dig
1486,58,1,4,0,,,Toxic
1487,58,1,4,0,,,Rage
1488,58,1,4,0,,,Mimic
1489,58,1,4,0,,,Double-Team
1490,58,1,4,0,,,Reflect
1491,58,1,4,0,,,Bide
1492,58,1,4,0,,,Fire-Blast
1493,58,1,4,0,,,Swift
1494,58,1,4,0,,,Skull-Bash
1495,58,1,4,0,,,Rest
1496,58,1,4,0,,,Substitute
1497,59,1,1,1,4.0,,Take-Down
1498,59,1,1,1,3.0,,Leer
1499,59,1,1,1,1.0,,Roar
